J307_8.RCP 44 [1, 3, 4, 6, 2, 9, 15, 12, 5, 14, 7, 25, 10, 8, 19, 13, 20, 11, 28, 17, 16, 27, 21, 22, 26, 24, 18, 23, 30, 29, 31, 32]
J307_9.RCP 60 [1, 4, 2, 3, 7, 6, 8, 11, 5, 18, 12, 26, 15, 21, 10, 9, 13, 22, 16, 20, 17, 14, 24, 28, 29, 23, 25, 19, 30, 27, 31, 32]
J307_10.RCP 49 [1, 2, 4, 3, 5, 12, 6, 11, 7, 31, 17, 14, 9, 13, 10, 15, 8, 23, 19, 21, 25, 20, 16, 22, 26, 18, 24, 27, 28, 29, 30, 32]
J308_1.RCP 44 [1, 3, 2, 4, 7, 5, 6, 11, 8, 13, 17, 14, 19, 10, 9, 12, 22, 18, 21, 15, 20, 23, 16, 24, 26, 27, 25, 30, 28, 31, 29, 32]
J308_2.RCP 51 [1, 2, 3, 4, 9, 20, 11, 23, 13, 10, 8, 5, 6, 19, 14, 15, 12, 25, 17, 7, 22, 16, 29, 18, 24, 21, 26, 28, 31, 27, 30, 32]
J308_3.RCP 53 [1, 2, 3, 4, 9, 19, 13, 10, 14, 11, 17, 5, 7, 8, 16, 12, 18, 24, 15, 31, 6, 20, 21, 28, 22, 23, 25, 26, 27, 30, 29, 32]
J308_4.RCP 48 [1, 2, 4, 7, 3, 5, 21, 10, 8, 9, 14, 11, 17, 13, 15, 6, 18, 20, 12, 27, 16, 22, 23, 19, 24, 25, 28, 26, 30, 31, 29, 32]
J308_5.RCP 58 [1, 2, 5, 4, 3, 6, 13, 12, 14, 21, 15, 9, 8, 7, 11, 20, 17, 24, 19, 10, 18, 25, 22, 16, 23, 26, 28, 30, 27, 29, 31, 32]
J308_6.RCP 47 [1, 2, 3, 6, 5, 4, 27, 7, 16, 8, 15, 11, 9, 18, 14, 10, 12, 13, 21, 23, 17, 28, 22, 24, 20, 19, 30, 25, 26, 29, 31, 32]
J308_7.RCP 41 [1, 4, 3, 2, 9, 11, 6, 8, 5, 18, 12, 7, 14, 22, 23, 20, 15, 10, 24, 21, 19, 26, 25, 27, 17, 13, 28, 16, 31, 29, 30, 32]
J308_8.RCP 51 [1, 3, 11, 4, 2, 5, 6, 10, 12, 13, 15, 8, 20, 7, 19, 21, 16, 18, 26, 17, 22, 31, 9, 14, 24, 27, 28, 23, 25, 29, 30, 32]
J308_9.RCP 39 [1, 2, 4, 3, 6, 8, 5, 14, 24, 12, 15, 7, 16, 11, 9, 13, 10, 17, 25, 18, 26, 22, 19, 27, 20, 23, 30, 21, 28, 29, 31, 32]
J308_10.RCP 67 [1, 2, 3, 4, 15, 8, 6, 9, 7, 13, 14, 20, 10, 22, 16, 11, 5, 18, 12, 19, 21, 23, 24, 25, 27, 17, 26, 30, 28, 31, 29, 32]
J309_1.RCP 83 [1, 3, 4, 11, 7, 9, 2, 14, 5, 18, 6, 23, 26, 20, 10, 28, 12, 15, 8, 17, 24, 19, 13, 21, 16, 31, 22, 25, 27, 29, 30, 32]
J309_2.RCP 92 [1, 3, 4, 11, 5, 18, 6, 7, 21, 8, 12, 28, 30, 9, 13, 10, 16, 20, 14, 2, 24, 17, 22, 19, 25, 15, 27, 23, 31, 26, 29, 32]
J309_3.RCP 72 [1, 3, 4, 10, 14, 12, 6, 2, 11, 5, 15, 16, 25, 9, 7, 20, 13, 21, 23, 17, 19, 24, 22, 8, 28, 27, 26, 30, 18, 29, 31, 32]
J309_4.RCP 72 [1, 2, 4, 5, 9, 8, 3, 13, 7, 14, 16, 6, 23, 12, 28, 19, 20, 21, 25, 26, 11, 27, 10, 17, 15, 29, 22, 18, 24, 31, 30, 32]
J309_5.RCP 71 [1, 3, 2, 10, 4, 5, 7, 14, 8, 6, 13, 19, 11, 18, 15, 9, 20, 23, 21, 12, 17, 25, 22, 16, 27, 28, 24, 26, 29, 30, 31, 32]
J309_6.RCP 59 [1, 2, 3, 7, 11, 17, 14, 5, 6, 18, 13, 23, 21, 22, 20, 25, 4, 26, 9, 16, 8, 27, 19, 15, 10, 31, 28, 30, 12, 24, 29, 32]
J309_7.RCP 65 [1, 2, 9, 3, 4, 24, 5, 7, 15, 11, 10, 14, 6, 13, 17, 12, 21, 20, 23, 18, 16, 27, 28, 22, 19, 8, 29, 30, 25, 26, 31, 32]
J309_8.RCP 93 [1, 4, 2, 5, 3, 12, 14, 9, 11, 6, 8, 7, 18, 24, 13, 15, 17, 10, 28, 16, 26, 19, 22, 21, 23, 20, 25, 27, 29, 30, 31, 32]
J309_9.RCP 65 [1, 4, 7, 3, 5, 2, 11, 6, 16, 9, 13, 10, 19, 20, 8, 18, 23, 17, 12, 14, 15, 24, 22, 21, 30, 26, 25, 28, 27, 29, 31, 32]
J309_10.RCP 89 [1, 2, 3, 4, 5, 9, 6, 15, 22, 8, 10, 7, 13, 14, 26, 11, 12, 18, 23, 16, 21, 30, 24, 28, 17, 27, 25, 19, 20, 29, 31, 32]
J3010_1.RCP 42 [1, 4, 2, 3, 11, 28, 5, 6, 15, 7, 16, 8, 17, 24, 18, 9, 13, 25, 12, 20, 10, 21, 22, 27, 14, 23, 30, 19, 26, 31, 29, 32]
J3010_2.RCP 57 [1, 3, 4, 8, 6, 18, 7, 5, 2, 13, 12, 14, 10, 9, 19, 11, 15, 16, 20, 21, 25, 24, 23, 17, 28, 22, 27, 26, 29, 31, 30, 32]
J3010_3.RCP 62 [1, 2, 3, 4, 18, 6, 5, 7, 9, 29, 11, 12, 8, 17, 10, 15, 14, 13, 22, 19, 27, 16, 23, 28, 20, 25, 21, 26, 31, 24, 30, 32]
J3010_4.RCP 58 [1, 4, 3, 2, 13, 10, 18, 6, 5, 9, 16, 8, 7, 12, 22, 15, 11, 20, 19, 14, 25, 24, 26, 17, 21, 27, 23, 31, 28, 29, 30, 32]
J3010_5.RCP 42 [1, 3, 2, 4, 9, 25, 12, 10, 14, 5, 16, 8, 15, 20, 7, 18, 24, 6, 17, 13, 21, 26, 11, 22, 19, 28, 27, 23, 29, 31, 30, 32]
J3010_6.RCP 44 [1, 4, 2, 3, 18, 6, 10, 5, 8, 13, 12, 23, 11, 19, 14, 15, 7, 9, 17, 22, 21, 24, 20, 26, 27, 16, 28, 25, 30, 31, 29, 32]
J3010_7.RCP 49 [1, 2, 3, 4, 5, 8, 6, 9, 10, 13, 12, 7, 20, 15, 11, 18, 22, 19, 23, 26, 16, 24, 28, 25, 21, 17, 14, 30, 29, 27, 31, 32]
J3010_8.RCP 54 [1, 4, 2, 5, 3, 14, 8, 11, 7, 17, 16, 12, 6, 13, 10, 22, 15, 18, 23, 20, 25, 21, 9, 27, 26, 24, 28, 30, 19, 29, 31, 32]
J3010_9.RCP 49 [1, 2, 3, 4, 7, 6, 9, 17, 11, 28, 23, 10, 13, 12, 5, 14, 16, 8, 15, 21, 18, 19, 24, 22, 26, 29, 25, 20, 27, 31, 30, 32]
J3010_10.RCP 42 [1, 3, 4, 2, 6, 8, 5, 9, 7, 18, 19, 11, 10, 14, 23, 22, 16, 13, 12, 20, 24, 17, 25, 26, 21, 15, 27, 29, 28, 31, 30, 32]
J3011_1.RCP 55 [1, 3, 4, 2, 6, 5, 10, 17, 9, 7, 11, 18, 21, 13, 8, 20, 16, 12, 15, 25, 14, 23, 19, 26, 24, 28, 22, 27, 30, 29, 31, 32]
J3011_2.RCP 56 [1, 3, 2, 10, 8, 4, 7, 12, 24, 13, 6, 18, 14, 5, 19, 11, 9, 15, 25, 20, 26, 21, 30, 27, 23, 16, 17, 22, 29, 28, 31, 32]
J3011_3.RCP 81 [1, 2, 4, 3, 9, 5, 6, 8, 17, 10, 13, 11, 21, 16, 12, 23, 7, 14, 18, 15, 22, 19, 25, 20, 29, 26, 24, 27, 30, 28, 31, 32]
J3011_4.RCP 63 [1, 4, 2, 3, 11, 6, 7, 5, 8, 13, 9, 10, 14, 12, 16, 18, 30, 15, 19, 24, 17, 22, 20, 21, 25, 27, 23, 26, 28, 29, 31, 32]
J3011_5.RCP 50 [1, 3, 2, 5, 10, 11, 4, 6, 9, 7, 15, 17, 27, 14, 22, 16, 19, 12, 20, 24, 18, 8, 13, 23, 21, 25, 28, 26, 31, 29, 30, 32]
J3011_6.RCP 44 [1, 2, 3, 4, 5, 12, 16, 7, 6, 8, 15, 11, 17, 9, 18, 22, 14, 13, 19, 20, 10, 27, 24, 23, 21, 29, 25, 26, 28, 31, 30, 32]
J3011_7.RCP 36 [1, 2, 3, 6, 7, 12, 8, 10, 4, 14, 13, 20, 5, 9, 19, 16, 21, 15, 18, 22, 24, 11, 27, 28, 17, 23, 29, 26, 30, 25, 31, 32]
J3011_8.RCP 62 [1, 3, 2, 5, 6, 4, 18, 20, 19, 12, 7, 16, 9, 13, 8, 10, 11, 14, 24, 21, 26, 23, 15, 17, 25, 22, 28, 29, 27, 31, 30, 32]
J3011_9.RCP 67 [1, 3, 4, 2, 7, 20, 5, 6, 19, 10, 8, 17, 11, 18, 13, 15, 22, 21, 23, 16, 9, 24, 27, 12, 26, 14, 25, 28, 31, 30, 29, 32]
J3011_10.RCP 38 [1, 4, 3, 2, 7, 10, 11, 8, 13, 6, 12, 9, 17, 20, 5, 18, 15, 16, 23, 14, 21, 27, 24, 19, 25, 31, 28, 30, 22, 26, 29, 32]
J3012_1.RCP 47 [1, 2, 4, 3, 9, 18, 12, 6, 10, 5, 17, 14, 11, 8, 13, 22, 21, 7, 19, 15, 16, 23, 24, 25, 26, 27, 20, 28, 31, 29, 30, 32]
J3012_2.RCP 46 [1, 2, 3, 4, 8, 7, 15, 5, 13, 12, 6, 18, 10, 11, 9, 22, 19, 21, 16, 14, 26, 24, 17, 25, 27, 20, 23, 30, 28, 29, 31, 32]
J3012_3.RCP 37 [1, 2, 4, 3, 9, 6, 11, 18, 7, 15, 8, 14, 10, 5, 17, 12, 26, 16, 19, 20, 22, 23, 27, 21, 28, 13, 29, 24, 25, 31, 30, 32]
J3012_4.RCP 63 [1, 2, 3, 4, 9, 6, 10, 13, 16, 5, 7, 15, 19, 11, 8, 17, 12, 14, 21, 26, 20, 18, 22, 25, 27, 24, 29, 23, 28, 31, 30, 32]
J3012_5.RCP 47 [1, 2, 6, 4, 10, 5, 3, 24, 9, 8, 13, 16, 20, 19, 15, 27, 17, 14, 12, 21, 11, 23, 18, 7, 26, 28, 22, 31, 25, 29, 30, 32]
J3012_6.RCP 53 [1, 3, 2, 4, 17, 6, 8, 5, 10, 22, 7, 13, 11, 19, 9, 14, 16, 15, 12, 25, 20, 28, 18, 23, 26, 21, 27, 24, 31, 30, 29, 32]
J3012_7.RCP 55 [1, 2, 3, 4, 5, 7, 6, 10, 18, 12, 14, 8, 9, 15, 17, 11, 20, 13, 26, 19, 21, 28, 22, 27, 25, 16, 24, 29, 23, 30, 31, 32]
J3012_8.RCP 35 [1, 2, 3, 4, 5, 6, 11, 15, 7, 13, 19, 9, 12, 20, 8, 22, 21, 26, 10, 17, 16, 18, 23, 14, 24, 25, 29, 28, 27, 30, 31, 32]
J3012_9.RCP 52 [1, 4, 3, 2, 12, 7, 10, 9, 5, 11, 13, 8, 14, 16, 20, 15, 6, 19, 18, 17, 25, 26, 21, 22, 28, 23, 27, 24, 29, 31, 30, 32]
J3012_10.RCP 57 [1, 3, 4, 5, 2, 6, 21, 13, 20, 11, 7, 8, 9, 10, 18, 14, 19, 17, 15, 12, 23, 16, 25, 24, 22, 27, 26, 28, 30, 29, 31, 32]
J3013_1.RCP 62 [1, 3, 6, 2, 14, 7, 4, 11, 10, 5, 13, 15, 18, 19, 8, 21, 12, 24, 17, 23, 31, 9, 25, 27, 16, 20, 28, 22, 29, 26, 30, 32]
J3013_2.RCP 63 [1, 3, 4, 8, 6, 2, 19, 20, 11, 5, 7, 17, 27, 12, 10, 9, 15, 16, 14, 13, 21, 24, 22, 18, 26, 23, 28, 25, 29, 31, 30, 32]
J3013_3.RCP 80 [1, 2, 4, 5, 11, 7, 21, 14, 6, 3, 9, 10, 8, 19, 16, 22, 12, 17, 23, 20, 13, 25, 18, 24, 27, 30, 28, 15, 29, 26, 31, 32]
J3013_4.RCP 74 [1, 4, 2, 5, 28, 6, 12, 3, 8, 7, 14, 13, 10, 18, 9, 22, 16, 17, 11, 19, 21, 26, 23, 15, 20, 25, 29, 24, 30, 27, 31, 32]
J3013_5.RCP 70 [1, 3, 2, 4, 6, 12, 19, 5, 21, 11, 15, 10, 7, 8, 18, 28, 20, 17, 16, 23, 9, 26, 13, 22, 27, 24, 14, 25, 30, 29, 31, 32]
J3013_6.RCP 68 [1, 2, 3, 5, 10, 8, 4, 18, 7, 17, 13, 14, 22, 9, 16, 11, 19, 12, 6, 15, 21, 20, 24, 26, 23, 25, 27, 28, 30, 31, 29, 32]
J3013_7.RCP 79 [1, 2, 15, 6, 10, 3, 4, 11, 5, 7, 12, 17, 8, 21, 9, 22, 23, 16, 13, 24, 27, 14, 19, 28, 20, 25, 29, 26, 18, 31, 30, 32]
J3013_8.RCP 109 [1, 2, 3, 5, 4, 28, 6, 13, 21, 8, 11, 7, 9, 14, 12, 20, 10, 24, 15, 17, 16, 22, 18, 30, 23, 19, 26, 25, 27, 31, 29, 32]
J3013_9.RCP 74 [1, 3, 2, 6, 18, 15, 5, 4, 7, 19, 8, 21, 11, 10, 14, 12, 25, 16, 17, 26, 22, 13, 20, 27, 31, 23, 9, 24, 28, 30, 29, 32]
